compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"LAYNE, INC., A. G.",,3800 S. 16th St.,Phoenix,AZ,85040,6022434238,5,Distributor of paint chemicals,Mike Lee,M,,Pres.,Ron Kokinda,M,Q,Cust. Serv. Rep.,6022430430,,aglayne.com,sales@aglayne.com,,,,,1994,R,I,"over $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH0600,No,5169,,1730590,2020AZZZ,ZZWD,2006,8, ,AABB,,,
SUN BELT SUPPLY CO. INC.,,710 S. 23rd Ave.,Phoenix,AZ,85009,6022547606,9,Distributor of light-weight conveyor belts,Dave Corson,M,Q,"Pres., GM",,,,,6022542237,,,,2471 E. Haymore St.,Gilbert,AZ,85298,1990,L,I,,"5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0460,No,5084,,1730643,2020AZZZ,ZZWD,2006,7, ,AABB,,,
"CARTER & ASSOCS., INC., DAVE",,"7375 W. Buckeye, Ste. 180",Phoenix,AZ,85043,6239075711,9,"Distributor of lighting fixtures, fans, doors, skylights, blinds, drywall & plumbing & heating & air conditioning equipment & supplies",David Froom,M,Q,GM,,,,,6239075730,,www.davecarter.com,sales@davecarter.com,,,,,,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter & Assocs., Inc., Dave",Ocala,FL,3527322992,EL0725,No,5064,5023,1730648,2020AZZZ,ZZWD,2006,8, ,AABB,,3530 S.W. 7th St.,34474
GREEN RUBBER KENNEDY AG,,2745 E. 24th St.,Yuma,AZ,85365,9287266560,4,Wholesaler of rubber belting for industrial applications & agricultural spray equipment,"John Green, Sr.",M,,Pres.,Terry Chatelle,M,Q,Sales Mgr.,9283444730,8002732464,www.greenrubber.com,sales@greenrubber.com,,,,,2005,L,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0505,No,5085,5084,1730656,2020AZZZ,ZZWD,2006,8, ,AABB,,,
SILVER MOUNTAIN DESIGN,,"2410 W. Ruthrauff Rd., Ste. 110-T",Tucson,AZ,85705,5205191069,1,Wholesaler of printed circuit boards,Mike Walters,M,Q,GM,,,,,5205191074,,,,,,,,1998,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR0380,No,5063,,1730696,2020AZZZ,ZZWD,2006,7, ,AABB,,,
FLAGS GALORE & MORE,,"1701 N. Emerald Dr., Ste. A",Prescott,AZ,86301,9287089283,2,"Distributor of American-made flags & flagpoles, including state flags, military flags, holiday & garden flags, advertising flags & custom flags & banners",Irene Komadina,F,Q,Ptnr.,Kevin Komadina,M,,Ptnr.,9287080365,,www.betterflags.com,flagsgalore@msn.com,,,,,1994,R,L,"under $500,000",600,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0040,No,5199,,1730716,2020AZZZ,ZZWD,2006,8, ,AABB,,,
PRESCOTT COMPUTERS,,"217 N. McCormick St., Ste. 1",Prescott,AZ,86301,9284430711,2,Distributor of computers,Michalle Brower,M,,Owner,Jeremy Houoe,M,Q,Technician,9282774366,,www.prescottcomputer.com,mike@prescottcomputer.com,,,,,1993,L,L,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1308,No,5045,,1730720,2020AZZZ,ZZWD,2006,8, ,AABB,,,
STAR DISTRIBUTING CO.,,1911 N. 22nd Ave.,Phoenix,AZ,85009,6022581122,45,Distributor of automotive parts,"Chuck King, Jr.",M,,Ptnr.,Jeff King,M,Q,Ptnr.,6022546436,,stardistributing.org,traciq@stardistributing.org,,,,,1998,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0460,No,5013,,1730725,2020AZZZ,ZZWD,2006,4, ,AABB,,,
ABLE DISTRIBUTING CO.,,2727 W. Grovers Ave.,Phoenix,AZ,85053,6029931140,15,Distributor of plumbing supplies,Mark Schranz,M,,Opers. Mgr.,Dina Ellisor,F,Q,Off. Admn.,6029423491,,www.abledistributing.com,,,,,,1988,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Able Distributing Co., Inc.",Wausau,WI,7158422256,PL1861,No,5074,,1730765,2020AZZZ,ZZWD,2006,5, ,AABB,,401 S. 4th St.,54403
"ABLE DISTRIBUTING CO., INC.",Bud's Plumbing Supply,606 W. Main St.,Payson,AZ,85541,9284744441,2,Distributor of plumbing supplies,Mark Vadovich,M,Q,Pur. Mgr.,,,,,9284744096,,www.abledistributing.com,,,,,,2003,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Able Distributing Co., Inc.",Wausau,WI,7158422256,PL1861,No,5074,,1730771,2020AZZZ,ZZWD,2006,8, ,AABB,,401 S. 4th St.,54403
"ARIZONA PARTSMASTER, INC.",,15 N. 57 Dr.,Phoenix,AZ,85043,6022333580,49,"Distributor of power tools, lighting & HVAC equipment & lawn & garden accessories",Brad Schlecht,M,Q,Pres.,,,,,6022333607,,www.azpartsmaster.com,info@azpartsmaster.com,P.O. Box 23169,Phoenix,AZ,85063,1985,L,I,-,"1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0451,No,5084,5085,1730879,2020AZZZ,ZZWD,2006,4,,,,,
"CANYON PIPE & SUPPLY, INC.",,3800 E. Huntington Dr.,Flagstaff,AZ,86004,9285273023,12,Distributor of PVC pipe,Monty Collier,M,,GM,Leona Stone,F,Q,Off. Admn.,9285273094,8008648088,www.canyonpipe.com,info@canyonpipe.com,,,,,1998,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nicholas Consolidated, Inc.",Surprise,AZ,6235445200,PI0245,No,5162,,1730882,2020AZZZ,ZZWD,2006,5,V,AABB,,10779 N. Solar Canyon Way,85379
CALCOT LTD.,,5220 N. 51st Ave.,Glendale,AZ,85301,6239374711,9,Distributor of raw cotton,Paul Bush,M,,V-P.,Richard Salazar,M,Q,Supt.,6239375714,,www.calcot.com,mbagby@calcot.com,P.O. Box 1317,Glendale,AZ,85311,1927,I,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3600,No,5191,,1730885,2020AZZZ,ZZWD,2006,8, ,AABB,,,
EGR COMPANY,,4420 E. Osborn Rd.,Phoenix,AZ,85018,6028400320,3,"Stocking distributor of aircraft, aerospace, electronic & industrial hardware, including retaining rings, dowel, spirol & spring pins, fittings, standoffs, captive panel hardware, bead chain & assemblies, spacers & springs",Allene Reyman,F,,Owner,Erick Chapman,M,Q,GM,6028407354,,www.egrcompany.com,,,,,,1962,N,1,"under $500,000",,N,Kerry Chapman,F,,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0662,No,5072,,1730961,2020AZZZ,ZZWD,2006,8,V,AABB,,,
"STONEWORLD CO., INC.",,"15979 N. 76th St., Ste. D",Scottsdale,AZ,85260,4809518585,5,Distributor of stone,Ray Bosiljcic,M,,Pres.,Liliana Hardisty,F,,Secy-Treas.,4809510933,,www.stoneworldcompany.com,,,,,,1985,N,I,,,N,Vanessa Bilaver,F,Q,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1840,No,5032,,1730963,2020AZZZ,ZZWD,2006,8, ,AABB,4809514418,,
MAGNUM MEDICAL,,3265 N. Nevada St.,Chandler,AZ,85225,4806332777,5,Distributor of surgical & medical instruments,Omar Hameed,M,Q,Pres.,,,,,4806332525,8003369710,magnumortho.com,info@magnummed.com,,,,,1984,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5047,,1730967,2020AZZZ,ZZWD,2006,8,S,AAN1,,,
P C ENTERPRISES,,"15589 N. 77th St., Ste. C",Scottsdale,AZ,85260,4805960274,20,Distributor of chemicals,Pat Crozier,F,,Owner,Judy Truesdell,F,Q,Off. Mgr.,4805961923,,,,,,,,1986,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH0600,No,5169,,1730970,2020AZZZ,ZZWD,2006,5, ,AABB,,,
"PRO PETROLEUM, INC.",,"408 S. 43rd Ave., P.O. Box 6761",Phoenix,AZ,85009,6022249700,15,Distributor of petroleum,Mike Mathers,M,Q,Manager,,,,,6022402283,,propetroleum.com,hr@propetroleum.com,,,,,1980,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,1730971,2020AZZZ,ZZWD,2006,5,V,AABB,,,
"TREASURE CHEST BOOKS, LLC","Rio Nuevo Publishers, Inc.",451 N. Bonita Ave.,Tucson,AZ,85745,5206239558,20,Wholesaler of books,Christine Barry,F,Q,Fin. Cont.,W. R. Humphreys,M,,GM,5206245888,8007155888,www.treasurechestbooks.com,info@rionuevo.com,P.O. Box 5250,Tucson,AZ,85703,1995,R,L,-,,N,Felipe Garcia,M,,Pur. Agt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BO0665,No,5192,,1731010,2020AZZZ,ZZWD,2006,5, ,AABB,,,
EVERTEC,,6863 W. Frier Dr.,Glendale,AZ,85303,6238421141,2,Distributor of plastic detectable warning bumps for handicapped ramps,Jim Everett,M,,Pres.,Roxanne Everett,F,Q,V-P.,6239398404,,,,,,,,2004,I,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL0800,No,5085,,1731050,2020AZZZ,ZZWD,2006,7, ,AABB,,,
"SOUTHWEST LIQUIDATORS, INC.",,"4151 E. Tennessee St., Ste. 231",Tucson,AZ,85714,5207472083,2,Wholesaler of semiconductor & test equipment,Walt Tearne,M,,Owner,Keith Tearne,M,Q,"Pres., Off. Mgr.",5208895263,,www.swliquidators.com,sales@swliquidators.com,P.O. Box 11459,Tucson,AZ,85734,1985,I,L,"under $500,000","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0282,No,5084,,1731053,2020AZZZ,ZZWD,2006,8,V,AABB,,,
"EATON VETERINARY LABORATORIES, INC.",,"711 E. Carefree Hwy., Ste. 130",Phoenix,AZ,85085,6029920045,10,Wholesaler of pet pharmaceuticals,Rob Eaton,M,,Ptnr.,Sabrina Eaton,F,,Ptnr.,6029920174,8007494671,www.eatonvetlabs.com,customerservice@eatonvetlabs.com,,,,,1995,N,I,,"4,500",N,"Robert L. Eaton, Jr.",M,Q,Pres.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VE0368,No,5122,,1731054,2020AZZZ,ZZWD,2006,5, ,AABB,,,
"SPICERS PAPER, INC.",,"105 S. 41st Ave., Ste. 2",Phoenix,AZ,85009,6024847337,40,Distributor of commercial print & fine paper,Craig Nebeker,M,,Plt. Mgr.,Marilee Thorton,F,Q,Cust. Serv. Rep.,6024847388,8003525749,www.spicers.com,spicers@spicers.com,,,,,1980,L,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spicers Paper, Inc.",Santa Fe Springs,CA,5626981199,PA0820,No,5111,5112,1731057,2020AZZZ,ZZWD,2006,4, ,AABB,,12310 E. Slauson Ave.,90670
ARI-MED PHARMACEUTICALS,,"1615 W. University Dr., Ste. 135",Tempe,AZ,85281,4809669802,9,Distributor of topical analgesics,Jim Bilas,M,Q,"Dir., Mktg.",David Robertson,M,,GM,4809669806,8005274923,www.ari-med.com,info@ari-med.com,,,,,1987,I,I,"$500,000-$1Mil","4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH0020,No,5122,,1731074,2020AZZZ,ZZWD,2006,8, ,AABB,,,
VEGETABLE GROWERS SUPPLY CO.,,3440 Tila Ridge Rd.,Yuma,AZ,85365,9287261183,30,"Wholesaler of horticultural tools & accessories, including bags, spades & hoes",Debbie Shive,F,Q,Off. Mgr.,John Sullivan,M,,Manager,9283440631,,veggrow.com,sales@veggrow.com,P.O. Box 2075,Yuma,AZ,85366,1945,R,I,$1Mil-$2.5Mil,"64,500",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0490,No,5199,5083,1731075,2020AZZZ,ZZWD,2006,4, ,AABB,,,
"CONCORDANCE HEALTHCARE SOLUTIONS, LLC",,"2229 E. Magnolia St., Ste. 1",Phoenix,AZ,85034,6023061722,13,Distributor of surgical & medical products,Paul Beiber,M,Q,GM,,,,,6023061787,,www.concordancehealthcare.com,info@concordancehealthcare.com,,,,,2005,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concordance Healthcare Solutions, LLC",Earth City,MO,3142912900,ME0318,No,5047,,1731081,2020AZZZ,ZZWD,2006,5, ,AACC,,13400 Lakefront Dr.,63045
"GOPHER BEARING SOUTHWEST, LLC",Gopher Bearing Southwest (S.W.),3688 S. Park Ave.,Tucson,AZ,85713,5206223545,7,Distributor of bearings & industrial power transmission equipment,Daniel Racine,M,Q,GM,,,,,5206223545,,www.gopherbearing.com,gopher-tucson@gopherbearing.com,,,,,1946,L,I,$1.5Mil-$2Mil,"5,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDI Bearing Distributors Co.,St. Paul,MN,6516455871,BE0020,No,5085,5063,1731115,2020AZZZ,ZZWD,2006,9, ,AABB,,2490 Territorial Rd.,55114
PATIO POOLS OF TUCSON OF ARIZONA,Patio Pools & Spas,7960 E. 22nd St.,Tucson,AZ,85710,5208861211,12,"Wholesaler of swimming pools, spas & barbecue equipment",Dorothy Ragel,F,Q,Pres.,Joe Lamar,M,,Cont.,5208866364,,www.patiopoolsaz.com,info@patiopoolsaz.com,,,,,1969,L,I,"under $500,000",,N,Chris Pochran,M,,IT Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW0110,No,5091,5074,1731122,2020AZZZ,ZZWD,2006,5, ,AABB,,,
"SILVER STREAK INDUSTRIES, LLC",,1604 S. Edward Dr.,Tempe,AZ,85281,4808949528,14,"Distributor of tumbled stone products, including clocks, candle holders, picture frames, jewelry boxes & keychains",Michael Maar,M,,Pres.,Don Jackson,M,Q,Off. Mgr.,4808946037,8005269990,www.silverstreakind.com,sales@silverstreakind.com,,,,,1978,I,L,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1881,No,5094,5099,1731130,2020AZZZ,ZZWD,2006,5, ,AABB,,,
"GBS LINENS, INC.",,"175 S. Hamiton Pl., Bldg. 2, Ste. 103",Gilbert,AZ,85233,6024470001,7,"Wholesaler of specialty table linens, chair covers, skirting, table drapes, napkins & accessory items",Jaime Morales,M,,Opers. Mgr.,Martha Mendez,F,Q,Cust. Serv. Rep.,6024470002,8007006448,www.gbslinens.com,info@gbslinens.com,,,,,1984,R,I,$1.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBS Linens,Anaheim,CA,7147786448,LI0610,No,5023,5131,1731176,2020AZZZ,ZZWD,2006,8,S,AACC,,305 N. Muller St.,92801
"PRIME AUTOMOTIVE WAREHOUSE, INC.",,2001 E. 19th St.,Tucson,AZ,85719,5207921830,5,Wholesaler of automotive internal engine parts,Ray Mohnsen,M,Q,Br. Mgr.,,,,,5207701646,8003654292,,,,,,,2004,N,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prime Automotive Warehouse, Inc.",Houston,TX,7138681500,AU0460,No,5013,,1731337,2020AZZZ,ZZWD,2006,7, ,AABB,,6837 Fulton St.,77022
REDBURN TIRE CO.,,"3801 W. Clarendon Ave., P.O. Box 14828",Phoenix,AZ,85019,6022727601,75,Distributor of tires,J. D. Chastain,M,Q,Pres.,Dave Richards,M,,Sales Mgr.,6022332518,,www.redburntireco.com,,,,,,1934,R,I,,,N,Kristina Quihuis,F,,Hum. Res. Mgr.,Steve Kammeyer,M,,Whse. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI0396,No,5014,,1731375,2020AZZZ,ZZWD,2006,3, ,AABB,,,
MCKESSON,,"7343 S. Hardy Dr., Ste. 101",Tempe,AZ,85283,6027070820,19,Distributor of surgical & medical instruments,Pat Terry,F,Q,Br. Mgr.,,,,,6027070832,,www.mckesson.com,pharmaceutical@mckesson.com,,,,,1985,L,C,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McKesson Corp.,Irving,TX,9724464800,ME0331,No,5047,,1731661,2020AZZZ,ZZWD,2006,5, ,AABB,,6555 State Hwy 161,75039
"ENGENUITY SYSTEMS, INC.",,"2165 W. Pecos Rd., Ste. 1",Chandler,AZ,85224,4807825600,14,"Distributor of network control products, including routers, meters, data loggers, sensors, panel production facility sensors, thermostats, gateways, controllers & weather stations",Tracy Markie,M,,Pres.,Kim Markie,F,,V-P.,4807825601,8003753363,www.engenuity.com,sales@engenuity.com,,,,,1994,I,I,$5Mil-$10Mil,"16,000",N,Luann Martinez,F,,Cont.,Dawn Brandon,F,,"Dir., Bus. Intelligence",September Morris,F,Q,Acct. Specialist,,,,,,,,,,,,,,,,,,,,,,,,,NE0068,No,5045,,1732090,2020AZZZ,ZZWD,2006,5, ,AABB,,,
"INTEGRATED PROCESS TECHNOLOGIES, INC.",,675 W. Knox Rd.,Tempe,AZ,85284,4807530220,20,Distributor of valves,Michael J. Annau,M,,Pres.,Amy Johnson,F,Q,Acctg. Mgr.,4807530222,8004371230,www.ipt-usa.com,info@ipt-usa.com,,,,,1988,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0140,No,5085,,1732945,2020AZZZ,ZZWD,2006,5, ,AABB,,,
"KC PUBLICATIONS, INC.",,"2000 W. Wickenburg Way, Ste. 500",Wickenburg,AZ,85390,8006269673,4,Wholesaler of books for national parks & monuments,K. C. Dendooven,M,,Pres.,Ceri Jeffers,F,Q,Off. Mgr.,9286846883,,www.kcpublications.com,,P.O. Box 3615,Wickenburg,AZ,85358,1980,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BO0665,No,5192,,1795195,2020AZZZ,ZZWD,2007,8,V,AABB,,,
"ARIZONA ELECTRICAL APPARATUS, INC.",AEA,1555 E. Apache Park Pl.,Tucson,AZ,85714,5206227802,28,"Distributor of electrical products, including circuit breakers & transformers",Salvador Gonzalez,M,,Pres.,Erin Sonnek,F,Q,Bookkeeper,5206223817,8006540452,www.aeacircuitbreakers.com,info@aeacircuitbreakers.com,,,,,1996,N,I,$2.5Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0743,No,5063,,1818767,2020AZZZ,ZZWD,2007,4, ,AABB,,,
YUMA WINNELSON CO.,,"1275 S. Pacific Ave., Ste. B",Yuma,AZ,85365,9283411993,15,Wholesaler of plumbing supplies & waterworks,Bob Lopez,M,,Pres.,Mike Bridgeman,M,Q,Pur. Agt.,9287823221,8002727898,www.winwholesale.com,webmaster@winwholesale.com,P.O. Box 709,Yuma,AZ,85366,1978,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winsupply, Inc.",Dayton,OH,9372945331,PL1861,No,5074,,1818775,2020AZZZ,ZZWD,2007,5, ,AABB,,3110 Kettering Blvd.,45439
VIRGINIA HARDWOOD CO.,,818 E. Hammond Ln.,Phoenix,AZ,85034,6022526818,9,Wholesaler of hardwood flooring,Chuck Crance,M,Q,V-P. & GM,Tony Williams,M,,Opers. Mgr.,6022525463,8006247694,www.virginiahardwood.com,ccrance@virginiahardwood.com,,,,,1946,L,I,$5Mil-$10Mil,"10,000",N,George Munoz,M,,Salesman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia Hardwood Co.,Azusa,CA,6268150540,FL0400,No,5031,,1818777,2020AZZZ,ZZWD,2007,8, ,AABB,,1000 W. Foothill Blvd.,91702
REW MATERIALS,,901 S. 12th St.,Phoenix,AZ,85034,6022522525,30,"Wholesaler of interior & exterior building materials, including drywall & insulation",Barry Merrill,M,Q,Manager,,,,,6022584650,,www.rewmaterials.com,bmerrill@rewmaterials.com,,,,,,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KCG, Inc.",Lenexa,KS,9134384142,BU0243,No,5033,,1818779,2020AZZZ,ZZWD,2007,4, ,AABB,,"15720 W. 108th St., Ste. 100",66219
AZTECH CONTROLS CORP.,,324 S. Bracken Ln.,Chandler,AZ,85224,4807826000,30,"Distributor of industrial products, including valves & gages",Pat Frazier,M,Q,"Pres., CEO",,,,,4807826040,,www.aztechcontrols.com,hr@aztechcontrols.com,,,,,1988,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,,1818782,2020AZZZ,ZZWD,2007,4,S,AAN1,,,
"WESTERN STATES PETROLEUM, INC.",Christie Oil Co.,450 S. 15th Ave.,Phoenix,AZ,85007,6022524011,25,Distributor of petroleum products,Robert F. Kec,M,Q,Pres.,,,,,6023409621,8002201350,www.westernstatespetroleum.com,,,,,,1970,L,I,$1Mil-$2.5Mil,"6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PE0335,No,5172,,1818789,2020AZZZ,ZZWD,2007,4, ,AABB,,,
"STAR OF INDIA FASHIONS, INC.",,1038 W. Southern Ave.,Tempe,AZ,85282,4809686195,55,Distributor of women's knit clothing,Satya Verma,F,Q,Pres.,,,,,4809664452,8004867321,www.soifashions.net,,P.O. Box 28330,Tempe,AZ,85285,1975,I,I,$10Mil-$25Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL0840,No,5137,,1818790,2020AZZZ,ZZWD,2007,3, ,AABB,,,
HORIZON DISTRIBUTORS,,4055 W. Saturn Way,Chandler,AZ,85226,4809613311,17,"Distributor of irrigation, landscaping & professional lawn care equipment & fertilizers & supplies",Gary Minzey,M,,Store Mgr.,John Daniel,M,Q,Sr. Proj. Coord.,4809613376,8887527278,www.horizononline.com,info@horizononline.com,,,,,1995,N,C,$1Mil-$2.5Mil,"4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horizon Distributors, Inc.",Phoenix,AZ,4803376700,LA1017,No,5083,5191,1818799,2020AZZZ,ZZWD,2007,5, ,AABB,,5214 S. 30th St.,85040
KAMAN INDUSTRIAL TECHNOLOGIES,,4401 S. Santa Rita Ave.,Tucson,AZ,85714,5208893324,8,Distributor of power transmission equipment & couplings,Jack Chaill,M,,Pres.,Fred Lambach,M,Q,Br. Mgr.,5208894998,,www.kamandirect.com,,,,,,1946,R,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaman Industrial Technologies Corp.,Bloomfield,CT,8606875000,PO0680,No,5063,,1818821,2020AZZZ,ZZWD,2007,8, ,AABB,,1 Vision Way,6002
"BABCO INTERNATIONAL, INC.",,911 S. Tyndall Ave.,Tucson,AZ,85719,5206287596,8,Distributor of food service equipment,Patrick Brodecky,M,,Pres.,Chris Morris,F,Q,Cust. Serv. Rep.,5206289622,,www.babcotucson.com,info@babcotucson.com,,,,,1978,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FO1205,No,5046,,1818823,2020AZZZ,ZZWD,2007,8, ,AABB,,,
CO-SALES CO.,,"2700 N. 3rd St., Ste. 1000",Phoenix,AZ,85004,6022545555,110,"Distributor of perishable & frozen groceries, confections & nonfood products",Don Cox,M,,CEO,Jeffrey A. Nelson,M,Q,"Pres., COO",6022547468,,www.co-sales.com,jeffn@co-sales.com,"3410 E. University Dr., Ste. 100",Phoenix,AZ,85034,1905,N,I,$50Mil-$100Mil,,N,Barb Usher,F,,CFO,John Anthony,M,,Ex. V-P.,Tom Boothby,M,,V-P.,Tally Stevens,M,,"GM, UT Div.",Sue McGowen,F,,"GM, CO Div.",,,,,,,,,,,,,,,,,FO0147,No,5142,5145,1818827,2020AZZZ,ZZWD,2007,1, ,AABB,,,
"SUN COUNTRY TRUCK EQUIPMENT, INC.",,4245 E. Superior Ave.,Phoenix,AZ,85040,6024384963,10,Wholesaler of truck bodies,Scott Bennett,M,,Pres.,Jim McNickle,M,Q,GM,6024384947,,www.suncountrytruck.com,sales@suncountrytruck.net,,,,,2000,L,I,$2.5Mil,"5,000",N,Jeff Conway,M,,Sales Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0840,No,5013,,1818831,2020AZZZ,ZZWD,2007,5, ,AABB,,,
"CRATEMASTER, INC.",,7232 S. Comstock Dr.,Tucson,AZ,85756,5206200600,10,Wholesaler of wooden crates,Jeff Vaughan,M,,Owner,Scott C. Cornell,M,,Prodn. Mgr.,5205742343,,www.cratemasterinc.com,cratemaster@aol.com,P.O. Box 27585,Tucson,AZ,85726,1997,N,S,over $1Mil,,N,Nikki Simpson,F,,Stock Coord.,Jerald Christianson,M,Q,Bookkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR0137,No,5085,,1818976,2020AZZZ,ZZWD,2007,5, ,AABB,5204816010,,
"DIAMOND W FLOOR COVERING, INC.",,2017 N. 23rd Ave.,Phoenix,AZ,85009,4809808564,9,Distributor of hardwood & vinyl flooring & tile,Robert Edmonds,M,Q,Br. Mgr.,,,,,6022571059,8003524584,www.diamondw.com,orders@diamondw.com,,,,,1956,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL0417,No,5031,5023,1818978,2020AZZZ,ZZWD,2007,8, ,AABB,,,
"RED'S BEAUTY SUPPLY, INC.",,4136 N. Oracle Rd.,Tucson,AZ,85705,5208873031,8,"Wholesaler of beauty supplies, including hair coloring & shampoos",Steve Bemis,M,,CEO,Jim Larue,M,Q,Bookkeeper,5202921711,8008343031,,redsbeauty@comcast.net,,,,,1963,L,I,"$500,000-$1Mil","2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE0185,No,5122,,1819182,2020AZZZ,ZZWD,2007,7, ,AABB,,,
"ECLYPTIC, INC.",,"136 W. Orion St., Ste. 3",Tempe,AZ,85283,6024380799,15,"Wholesaler of medical & ophthalmic supplies, including microscopes & eye imaging systems",Tom Veatch,M,Q,Pres.,,,,,4808384934,,www.veatchinstruments.com,,,,,,1989,I,I,,"5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME0318,No,5047,5048,1819487,2020AZZZ,ZZWD,2007,5,S,AACC,,,
"SPELLMAN HARDWOODS, INC.",,4645 N. 43rd Ave.,Phoenix,AZ,85031,6022722313,25,Wholesaler of lumber,J. W. Spellman,M,Q,CEO,Chip Spellman,M,,Pres.,6239307668,8006245401,spellmanhardwoods.com,info@spellmanhardwoods.com,,,,,1960,N,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0355,No,5031,,1819488,2020AZZZ,ZZWD,2007,4, ,AABB,,,
