compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
DEPENDABLE RUBBER & INDUSTRIAL PIPE,,"201 Farabee Dr., P.O. Box 6081",Lafayette,IN,47903,7654475654,3,Wholesaler of hydraulic valves & industrial pipes,Paul Swinford,M,,Owner,Shannon Timmons,F,,GM,7654479273,8003415970,,,,,,,1965,R,1,"$500,000 ",,N,Jim Marcus,M,Q,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA0280,No,5085,,1728469,2020INZZ,ZZWD,2006,7,V,AABB,,,
"KAM HYDRAULICS, INC.",,2160 Fletcher Ave.,Indianapolis,IN,46203,3176328130,8,Wholesaler of lifts,Doug Montgomery,M,,Pres.,Jeanne Montgomery,F,Q,Secy-Treas.,3176328132,8003596415,kamequipment.com,info@kamequipment.com,,,,,1982,N,I,$1Mil-$2.5Mil,"14,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LI0067,No,5084,,1728488,2020INZZ,ZZWD,2006,8,V,AABB,,,
LEFCO CPS,,6662 W. Johnson Rd.,La Porte,IN,46350,2198795525,9,Wholesaler of air compressor & vacuum parts & mechanical seals,Robert Schultz,M,Q,Pres.,,,,,2198795005,,,lefcocps@comcast.net,P.O. Box 8925,Michigan City,IN,46361,1985,I,I,,"8,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1246,No,5085,,1728490,2020INZZ,ZZWD,2006,7, ,AABB,,,
MATERIALS HANDLING EQUIPMENT,,1717 W. 10th St.,Indianapolis,IN,46222,2607490478,7,Wholesaler of conveyors & conveying equipment,Todd Fisher,M,Q,GM,,,,,3175419596,,www.mhec.com,info@mhec.com,,,,,1949,N,I,"under $500,000","1,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2840,No,5084,,1728491,2020INZZ,ZZWD,2006,8,S,AAN1,3175419595,,
"BERNTH & CO., INC.",,2632 S. Michigan St.,South Bend,IN,46614,5742345547,1,Wholesaler of industrial & commercial fans,Brian Bernth,M,Q,Owner,,,,,5742346214,,,,,,,,1996,R,1,"under $500,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0250,No,5084,,1728493,2020INZZ,ZZWD,2006,7,V,AABB,,,
"SHEPHERD'S INDUSTRIAL TRUCK REPAIR, INC.",,"123 W. State St., P.O. Box 511",Ashley,IN,46705,2605873101,5,Wholesaler of material handling equipment,Mark Shepherd,M,Q,V-P.,,,,,2605873603,8005873759,shepherdsind.com,markshepard@ind.com,,,,,1983,L,I,"under $500,000","30,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2480,No,5084,,1728495,2020INZZ,ZZWD,2006,8, ,AABB,,,
BETA TECHNOLOGY,,54459 Whispering Oak Dr.,Mishawaka,IN,46545,5742551000,4,Wholesaler of machine tools,Joe Mitchell,M,Q,Owner & Pres.,,,,,,,www.rivertenders.com,,,,,,1970,I,1,"$500,000-$1Mil","4,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA0406,No,5084,,1728497,2020INZZ,ZZWD,2006,8, ,AABB,,,
"LANG NEW CITY ICE, INC.",,1215 Gostlin St.,Hammond,IN,46327,2198531914,12,Wholesaler of ice,Dewy Bean,M,Q,Plt. Mgr.,Ken Kopton,M,,Asst. Plt. Mgr.,2198531913,,,,3600 W. 59th St.,Chicago,IL,60629,1927,L,I,"under $500,000","20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lang Ice Co., Inc.",Chicago,IL,7737355000,IC0006,No,5199,,1728501,2020INZZ,ZZWD,2006,5,V,AABB,,3600 W. 59th St.,60629
CHAMBERS WATER CONDITIONING,,210 2nd St. N.W.,Linton,IN,47441,8128474623,4,Wholesaler of water conditioning equipment,Johnny Chambers,M,,Owner,Dianne Chambers,F,Q,Bookkeeper,8128478623,8006788142,,,,,,,1968,L,1,"under $500,000",440,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0440,No,5074,,1728502,2020INZZ,ZZWD,2006,7, ,AABB,,,
EMPIRE REFRACTORY SERVICES OF INDIANA,,"7705 N. Michigan Rd., P.O. Box 68479",Indianapolis,IN,46268,3172972703,50,Wholesaler of refractory materials,Keith Mackeller,M,,Ptnr.,Dave Kitko,M,,Ptnr.,3172972709,,,ersindynd@sbcglobal.net,,,,,1998,R,C,$3.5Mil,"10,000",N,Natalie Dost,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RE0560,No,5085,,1728505,2020INZZ,ZZWD,2006,3, ,AABB,,,
"TORK KING, INC.",,5500 Saint Philip Rd. S.,Evansville,IN,47712,8129859568,1,"Distributor of hydraulic torque equipment, nut splitters, flange spreaders, pneumatic torque wrenches & supplies, including calibration & repair service",Michael K. Sanders,M,Q,Owner,,,,,8129859595,,www.torkking.com,msanders@torkking.com,,,,,1996,N,S,"under $500,000","1,395",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HY0120,No,5084,5085,1728507,2020INZZ,ZZWD,2006,8, ,AABB,,,
"MONTGOMERY WELL DRILLING, INC.",,12499 Olive Trl.,Plymouth,IN,46563,5749366239,5,Wholesaler of water pumps,Calvin Montgomery,M,,Pres.,Suzanne Kansthat,F,,Off. Mgr.,5749366765,,montgomerywell.com,montgomerywell@yahoo.com,,,,,1984,L,I,"under $500,000","5,000",N,Jeff Abair,M,Q,Serv. Techn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0433,No,5074,,1728508,2020INZZ,ZZWD,2006,8, ,AABB,,,
"AIRGAS USA, LLC",,931 Providence Way,Clarksville,IN,47129,8129456638,5,"Wholesaler of welding equipment & supplies, including gases",Durke Masse,M,Q,Store Mgr.,,,,,8129447218,,www.airgas.com,info@airgas.com,,,,,1960,L,C,"under $500,000",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Great Lakes Region",Independence,OH,2166426600,WE0240,No,5084,5085,1728510,2020INZZ,ZZWD,2006,8, ,AABB,,6055 Rockside Woods Blvd.,44131
"METAL PRODUCTS & ENGINEERING-US, LLC",,447 Sullivan St.,Hobart,IN,46342,2199422050,6,Wholesaler of industrial equipment & supplies,Robert McGuire,M,,Owner,Robert Berbik,M,Q,Technical Mgr.,2199426408,,www.mpe-us.com,info@mpe-us.com,,,,,2001,R,L,-,"3,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1728515,2020INZZ,ZZWD,2006,8, ,AABB,,,
"KOKOMO PUMP SUPPLY, INC.",,804 W. Morgan St.,Kokomo,IN,46901,7654579143,5,Wholesaler of pumps,Reita Maupin,F,Q,Fin. Mgr.,Dan McCreadie,M,,Manager,7654577882,,kokomopump.com,info@kokomopump.com,,,,,1965,R,I,$1Mil-$2.5Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1728517,2020INZZ,ZZWD,2006,8, ,AABB,,,
"PUMP & IRRIGATION SUPPLY, INC.",,3807 Ford Rd. N.,Mount Vernon,IN,47620,8129853545,4,Wholesaler of drilling & boring equipment & supplies,Joseph Goebel,M,,Owner,Vickie Smith,F,Q,Off. Mgr.,8129857473,,,,,,,,1980,R,I,"under $500,000","3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DR0466,No,5084,5085,1728519,2020INZZ,ZZWD,2006,7, ,AABB,,,
"ALPHA MATERIAL HANDLING, INC.",,"8557 Bash St., P.O. Box 50394",Indianapolis,IN,46250,3175787695,1,Distributor of material handling equipment,John McNamee,M,Q,GM,,,,,3175787696,8004423549,www.alphahoist.com,sales@alphahoist.com,,,,,2002,R,I,"$500,000-$1Mil",500,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2480,No,5084,,1728521,2020INZZ,ZZWD,2006,8,V,AABB,,,
J & B INDUSTRIAL SPECIALTIES,,"150 Progress Way, Unit 3, P.O. Box 608",Avilla,IN,46710,2608972266,4,Wholesaler of industrial equipment & supplies,Jack Podgorny,M,Q,Mng. Ptnr.,,,,,2608972214,,jbindustrialspecialties.com,sales@jbindustrialspecialties.com,,,,,,R,S,,"21,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1728525,2020INZZ,ZZWD,2006,8, ,AABB,,,
"RESISTANCE WELDING EQUIPMENT & SUPPLY CO., INC.",RWESCO,2045 E. 46th St.,Indianapolis,IN,46205,3172519406,2,"Distributor of resistance welding equipment & supplies, including welding electrodes, machines & automation",Thomas Tescher,M,,Pres.,Red Smith,M,Q,Off. Mgr.,3172519407,,www.rwesco.com,rwesco@iquest.net,,,,,1947,N,I,$1Mil,"2,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0240,No,5084,5085,1728526,2020INZZ,ZZWD,2006,8, ,AABB,,,
"GASOLINE EQUIPMENT SERVICE CO., INC.",,4389 W. 96th St.,Indianapolis,IN,46268,3178768856,8,Wholesaler of pumps & tanks,Jim McGinnis,M,Q,Br. Mgr.,,,,,3178757349,8008887531,www.gasolineequipment.com,info@gasequip.net,,,,,1965,N,I,"under $500,000","7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline Equipment Service Co., Inc.",Fort Wayne,IN,2607470756,PU0240,No,5084,,1728527,2020INZZ,ZZWD,2006,8, ,AABB,,4422 Earth Dr.,46809
"AIRGAS USA, LLC",,3979 N. Saint Joseph Ave.,Evansville,IN,47720,8124240907,1,"Wholesaler of welding equipment & supplies, including gases",Richard Clarner,M,Q,Sales Mgr.,,,,,8124240965,,www.airgas.com,mid.ecomm.support@airgas.com,,,,,2002,R,C,"under $500,000","1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Mid-America Region",Bowling Green,KY,2708429489,WE0240,No,5084,5085,1728535,2020INZZ,ZZWD,2006,8, ,AABB,,2950 Industrial Dr.,42101
"GRIZZLY, INC.",,1350 Sycamore St.,Terre Haute,IN,47807,8124783190,9,Wholesaler of construction & industrial supplies,Troy Mann,M,Q,"Pres., Off. Mgr.",Darrell Bozarth,M,,V-P.,8124782394,8664783190,www.grizzlyinconline.com,troy@grizzlyinconline.com,,,,,2002,L,I,$4Mil,"16,000",N,Don Reynolds ,M,,Secy-Treas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1911,No,5085,5082,1728538,2020INZZ,ZZWD,2006,8, ,AABB,,,
MONON PROCESS EQUIPMENT CO.,,6289 N 150 E,Monon,IN,47959,2192537777,3,Wholesaler of used machinery,Don Stallter,M,,Sales Mgr.,Jane Paluchniak,F,Q,Off. Mgr.,2192538580,,www.mononprocess.com,mononpro@urhere.net,,,,,1965,N,I,,"15,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA1000,No,5084,,1728542,2020INZZ,ZZWD,2006,8, ,AABB,,,
MASTHEAD HOSE & SUPPLY,,"5520 Kopetsky Dr., Ste. B",Indianapolis,IN,46217,3177867919,6,Wholesaler of hose couplings & fittings,John Kukalhan,M,Q,GM,,,,,3177867910,,www.hoseboss.com,indianapolis@hoseboss.com,,,,,1999,L,C,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bridgestone HosePower, LLC",Orange Park,FL,9042641267,HO0420,No,5085,,1728547,2020INZZ,ZZWD,2006,8, ,AABB,,50 Industrial Loop N.,32073
CENTRIFUGAL EQUIPMENT SERVICE CORP.,C E S Control,11010 W 1100 N,Demotte,IN,46310,2199876192,10,Wholesaler of industrial supplies,Julie Fisher,F,Q,GM,,,,,,,www.ces1st.com,,,,,,1991,N,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5085,,1728548,2020INZZ,ZZWD,2006,5, ,AABB,,,
"PARCO, INC.",,9100 Front St.,Fort Wayne,IN,46818,2604510810,20,Wholesaler of industrial equipment & supplies,Phil Roser,M,,"Pres., Plt. & Sales Mgr.",Nick Roser,M,Q,Opers. Mgr.,2606377894,8008170617,www.parco-inc.com,customerservice@parco-inc.com,,,,,2001,I,I,$2.5Mil-$5Mil,"90,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1728551,2020INZZ,ZZWD,2006,5, ,AABB,,,
"BROWN EQUIPMENT CO., INC.",,10603 Majic Port Ln.,Fort Wayne,IN,46809,2607472312,10,"Distributor of street sweeping & sewer cleaning equipment, leaf vacuums & asphalt hot boxes",Doug Brown,M,Q,Pres.,Roger Hemund,M,,Off. Mgr.,2604781475,8007472312,,brownequip@msn.com,P.O. Box 9799,Fort Wayne,IN,46899,1969,L,I,$4Mil-$5Mil,"12,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW0060,No,5084,5012,1728552,2020INZZ,ZZWD,2006,5, ,AABB,,,
TYNAN EQUIPMENT CO.,,701 Navco Dr.,Lafayette,IN,47905,7654484720,8,Wholesaler of industrial trucks,Ron Gassmere,M,Q,GM,,,,,,,,,,,,,1960,L,I,"under $500,000","7,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tynan Equipment Co.,Indianapolis,IN,3172478474,TR1028,No,5084,,1728553,2020INZZ,ZZWD,2006,7, ,AABB,,5926 Stockberger Pl.,46241
MSC INDUSTRIAL SUPPLY CO.,,28551 Laura Ct.,Elkhart,IN,46517,5742948787,10,Wholesaler of industrial equipment & supplies,Jim Eagers,M,,Off. Mgr.,Rick Spriggs,M,,Whse. Mgr.,5742931668,,www.mscdirect.com,branchelk@mscdirect.com,,,,,1948,R,C,,"36,000",Y,Megan Jasin,F,Q,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MSC Industrial Direct Co., Inc.",Melville,NY,5168122000,IN0453,No,5084,5085,1728557,2020INZZ,ZZWD,2006,5, ,AABB,,75 Maxess Rd.,11747
"EQUIPMENT RESALE, INC.",,"2424 S. Coliseum Blvd., Ste. 2425",Fort Wayne,IN,46803,2604206601,8,Wholesaler of industrial equipment,Karl Henry,M,,Pres.,Isaac Jimenez,M,,Sales Mgr.,2604206602,8007339474,www.equipmentresale.com,equipment@equipmentresale.com,,,,,1999,I,I,$2Mil,"10,000",N,Patty Sheneman,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,,1728558,2020INZZ,ZZWD,2006,8, ,AACC,,,
"AIRGAS USA, LLC",,1911 E. North St.,Kokomo,IN,46901,7654579328,3,"Wholesaler of welding equipment & supplies, including gases",Jeff Summers,M,Q,GM,,,,,7654579329,,www.airgas.com,mid.ecomm.support@airgas.com,,,,,,L,C,,"2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Mid-America Region",Bowling Green,KY,2708429489,WE0240,No,5084,5085,1728561,2020INZZ,ZZWD,2006,8, ,AABB,,2950 Industrial Dr.,42101
F. J. RETTIG & SONS,,485 W. Canal St.,Wabash,IN,46992,2605636603,5,Wholesaler of industrial equipment & supplies,Jay Gillespie,M,,Pres.,Don Gillespie,M,,V-P.,2605630146,8004992691,www.rettigs.com,info@rettigs.com,,,,,1888,N,I,$2Mil,"5,000",N,Adam Winer,M,Q,GM,Lora Cole,F,,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1728563,2020INZZ,ZZWD,2006,8, ,AABB,2605632691,,
BEARING HEADQUARTERS CO.,,"1820 W. Franklin St., P.O. Box 6166",Evansville,IN,47712,8124235615,3,Wholesaler of bearings,Iva Berble,F,,"Sales Rep., Inside",Keith Palmisani,M,Q,Cust. Serv. Rep.,8124235668,8004235618,www.bearingheadquarters.com,bhq47@bearingheadquarters.com,,,,,1947,L,I,"under $500,000","1,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearing Headquarters Co.,Broadview,IL,7086814400,BE0020,No,5085,,1728564,2020INZZ,ZZWD,2006,8, ,AABB,,"2601 Parkes Dr., P.O. Box 6267",60155
NATIONAL MARKETING & ENGINEERING CORP.,,104 W. Broadway St.,West Harrison,IN,47060,8126371881,3,Wholesaler of air & gas compressors,Jeff Kruetzkant,M,,Pres.,Jim Kruetzkant,M,Q,GM,8126375392,,,,,,,,1985,N,I,"$500,000-$1Mil","5,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1251,No,5084,,1728569,2020INZZ,ZZWD,2006,7, ,AABB,,,
"RUBBER & GASKET CO. OF AMERICA, INC.",,3328 Congressional Pkwy.,Fort Wayne,IN,46808,2604329070,8,"Wholesaler of belting, hydraulic & industrial hoses & couplings & stainless steel expansion joints",Chris Black,M,,GM,Ed Richard,M,Q,Opers. Mgr.,2604329065,,www.rgausa.com,cblack@rgausa.com,,,,,1950,N,I,$5Mil-$10Mil,"50,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rubber & Gasket Co. Of America, Inc.",North Little Rock,AR,5015659656,BE0455,No,5085,,1728571,2020INZZ,ZZWD,2006,8, ,AABB,,3905 E. Progress St.,72114
"RICHMOND HYDRAULIC SERVICE, INC.",,523 Industrial Pkwy.,Richmond,IN,47374,7659394382,10,"Wholesaler of hydraulic equipment & supplies, including new forklifts & aerial equipment",Larry Crye,M,Q,Owner & Pres.,Diane Crye,F,,Secy-Treas.,7659394383,,www.richmondhydraulic.com,larry@richmondhydraulic.com,,,,,2000,L,S,$1.5Mil,"23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HY0120,No,5084,5085,1728576,2020INZZ,ZZWD,2006,5, ,AABB,,,
"CENTRAL STAINLESS, INC.",,943 S. Meridian St.,Indianapolis,IN,46225,3176325365,6,Distributor of pipe fittings,John Sterch,M,,GM,Brian Berris,M,Q,GM,3176323260,8003665365,www.centralstainlessinc.com,,,,,,1934,L,I,"under $500,000","6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI0335,No,5085,,1728580,2020INZZ,ZZWD,2006,8,V,AABB,,,
"WINTER & ASSOCS., INC., J. O.",,3914 Hollopeter Rd.,Huntertown,IN,46748,2606375511,3,"Distributor of conveyors, conveying equipment, scrap handling conveyors, chip processing equipment, cranes, hoists, manipulators, ergonomic equipment, pallet racks, shelving, dock equipment, mezzanines & related material handling equipment","Dan Barkley, Sr.",M,,Owner & Pres.,Joe Barkley,M,Q,V-P.,2606375512,,www.jowinter.com,jowinterinc@aol.com,,,,,1959,R,S,$1Mil-$2Mil,"1,000",N,Ned Smith,M,,Sales Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO2840,No,5084,5046,1728581,2020INZZ,ZZWD,2006,8,,,,,
EWALD INDUSTRIAL TIRE & WHEEL,,2727 Freeman St.,Fort Wayne,IN,46802,2604368337,10,Wholesaler of industrial tires,Dan Ewald,M,,Pres.,Maryann Ewald,F,Q,GM,2604368628,,ewaldindustrialtire.com,shawn@ewaldindustrialtire.com,P.O. Box 80165,Fort Wayne,IN,46898,1981,R,I,"$500,000-$1Mil","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI0400,No,5014,,1728582,2020INZZ,ZZWD,2006,5, ,AABB,,,
"TRI-STATE BEARING CO., INC.",,211 W. 28th St.,Jasper,IN,47546,8124825090,3,"Wholesaler of industrial equipment & supplies, including bearings",Russ Mehringer,M,,GM,Fred Hoffman,M,Q,"Sales Rep., Inside",8124823815,8002641485,www.tristate-bearing.com,info@tristatebearing.com,,,,,1955,L,I,"$500,000-$1Mil","8,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tri-State Bearing Co., Inc.",Evansville,IN,8124251336,IN0453,No,5084,5085,1728589,2020INZZ,ZZWD,2006,8, ,AABB,,2108 N. Fares Ave.,47711
"MAPLE SYSTEM & SUPPLY, INC.",,"517 N. 13th St., P.O. Box 8033",Terre Haute,IN,47808,8122349330,2,Wholesaler of pumps,Joe Weber,M,Q,Pres.,,,,,8122327308,8003043406,,,517 N. 13th St.,Terre Haute,IN,47807,1979,R,I,"$300,000 ","15,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0240,No,5084,,1728592,2020INZZ,ZZWD,2006,7, ,AABB,,,
KAMAN INDUSTRIAL TECHNOLOGIES CORP.,,"2841 Concord Rd., Unit A",Lafayette,IN,47909,7654770444,6,Wholesaler of industrial equipment & supplies,Ryan Oakley,M,Q,Br. Mgr.,Ken Stars,M,,Off. Mgr.,7654770414,,www.kamandirect.com,lafp01-kit@kaman.com,,,,,1903,R,C,"$500,000-$1Mil","5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaman Industrial Technologies Corp.,Bloomfield,CT,8606875000,IN0453,No,5084,5085,1728593,2020INZZ,ZZWD,2006,8,V,AABB,,1 Vision Way,6002
"PEOPLES WELDING SUPPLY, INC.",,426 Brown St.,West Lafayette,IN,47906,7657433839,4,"Wholesaler of welding equipment & supplies, including gases",Dwight Darlage,M,,GM,Randy Smith,M,Q,Off. Mgr.,7657434210,8003456942,www.indyweld.com,,,,,,1976,L,I,"under $500,000","80,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0240,No,5084,5085,1728594,2020INZZ,ZZWD,2006,8,V,AABB,,,
"ALCORN INDUSTRIAL, INC.",,"5412 Rock Hampton Ct., P.O. Box 68675",Indianapolis,IN,46268,3178726772,7,"Wholesaler of pneumatic tools, including torque wrench calibration & repair",Mike Alcorn,M,,CEO,Eric Alcorn,M,,Pres.,3178721560,8003174775,www.alcornindustrial.com,sales@alcornindustrial.com,,,,,1977,R,I,$4Mil,"12,000",N,Joe Barnhorst,M,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO0660,No,5084,,1728596,2020INZZ,ZZWD,2006,8, ,AABB,,,
"LEWIS PAPER PLACE, INC.",,3419 Voorde Dr.,South Bend,IN,46628,5742344441,6,"Wholesaler of printing supplies, including paper",John Lewis,M,Q,Pres.,,,,,5742342177,,lewispaper.com,info@lewispaper.com,,,,,1995,L,I,,"50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1115,No,5085,5111,1728597,2020INZZ,ZZWD,2006,8, ,AABB,,,
EDWARDS SPRAY EQUIPMENT,,"Highway 57 S., P.O. Box 203",Plainville,IN,47568,8126877570,1,Wholesaler of spraying equipment,Richard Edwards,M,Q,Owner,,,,,8126877570,,edwardsspray.com,,,,,,1979,R,1,"under $500,000","2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP0580,No,5084,,1728599,2020INZZ,ZZWD,2006,8, ,AABB,,,
"LAFAYETTE MATERIALS MANAGEMENT CO., INC.",,635 Erie St.,Lafayette,IN,47904,7654477400,6,Wholesaler of material handling equipment,Dan Carmody,M,Q,Pres.,,,,,7654486690,8009892725,www.lammco.net,info@lammco.net,P.O. Box 6187,Lafayette,IN,47903,1991,L,I,$1Mil-$2.5Mil,"5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2480,No,5084,,1728600,2020INZZ,ZZWD,2006,8, ,AABB,,,
BLH INDUSERVE SUPPLY,,1305 Miller Ave.,Shelbyville,IN,46176,3174212482,7,Wholesaler of industrial equipment & supplies,Brian Baker,M,,GM,Tara Kirschbaum,F,Q,Off. Mgr.,3174212485,,,,,,,,1998,L,I,"$500,000-$1Mil","5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,5085,1728604,2020INZZ,ZZWD,2006,7, ,AABB,,,
BEARING HEADQUARTERS CO.,,1625 Commerce Dr.,South Bend,IN,46628,5742884471,7,"Distributor of bearings, power transmissions, hoses & conveyor belting",William Jones,M,,Br. Mgr.,Steve Kmety,M,Q,Opers. Mgr.,5742888938,,www.bearingheadquarters.com,bhq21@bearingheadquarters.com,,,,,1955,R,I,"$500,000-$1Mil","25,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearing Headquarters Co.,Broadview,IL,7086814400,BE0020,No,5085,5087,1728608,2020INZZ,ZZWD,2006,8, ,AABB,,"2601 Parkes Dr., P.O. Box 6267",60155
"AMERICAN WELDING & GAS, INC.",,3605 McCarty Ln.,Lafayette,IN,47905,7654460883,3,Wholesaler of welding equipment & supplies,Allen Hughes,M,Q,Store Mgr.,,,,,7654460085,,www.amwelding.com,allen.hughes@amwelding.com,,,,,2009,R,I,$1Mil-$2.5Mil,"2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Falls Of Neuse Management, LLC",Raleigh,NC,9195732900,WE0240,No,5084,5085,1728612,2020INZZ,ZZWD,2006,8, ,AABB,,"4900 Falls Of Neuse, Ste. 150",27609
CONTINENTAL WELDING SUPPLY CORP.,,1500 S. 25th St.,Terre Haute,IN,47803,8122322488,4,"Wholesaler of welding equipment & supplies, including gases",Vicki Swofford,F,,Pres.,John Huster,M,,Cont.,8422321129,,www.continentalweld.com,vickis@continentalweld.com,,,,,1985,R,I,$1Mil-$2.5Mil,"2,500",N,Pat Moore,M,Q,Sales Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0240,No,5084,5085,1728613,2020INZZ,ZZWD,2006,8, ,AABB,,,
"TRANSMISSION & FLUID EQUIPMENT, INC.",,2804 N. Catherwood Ave.,Indianapolis,IN,46219,3179162478,6,Wholesaler of hose couplings & fittings,Jeremy Greene,M,Q,Br. Mgr.,,,,,3179162802,8885473709,www.tfedirect.com,sales@tfedirect.com,,,,,1964,N,I,$2.5Mil-$5Mil,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transmission & Fluid Equipment, Inc.",Fort Wayne,IN,2604781567,HO0420,No,5085,,1728617,2020INZZ,ZZWD,2006,8, ,AABB,,7001 Ardmore Ave.,46809
"ROBERT-JAMES SALES, INC.",,2329 Executive Dr.,Indianapolis,IN,46241,3172481111,16,Wholesaler of pipe fittings,Ray Gragg,M,Q,Br. & Sales Mgr.,,,,,3172481158,8007770510,www.rjsales.com,indy@rjsales.com,P.O. Box 421169,Indianapolis,IN,46242,1975,R,I,,"11,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robert-James Sales, Inc.",Buffalo,NY,7166516000,PI0335,No,5085,,1728618,2020INZZ,ZZWD,2006,5, ,AABB,,2585 Walden Ave.,14225
